id	Sex	Length	Diameter	Height	Whole weight	Shucked weight	Viscera weight	Shell weight	Rings
2907	M	0.535	0.405	0.175	1.2705	0.5479999999999999	0.3265	0.337	13
2908	I	0.52	0.395	0.135	0.633	0.2985	0.1295	0.175	9
2909	F	0.57	0.445	0.145	0.8775	0.41200000000000003	0.217	0.22	8
2910	F	0.605	0.475	0.175	1.382	0.609	0.2325	0.3985	10
2912	I	0.405	0.3	0.105	0.304	0.1455	0.061	0.0805	6
2913	M	0.67	0.525	0.2	1.7405	0.6205	0.297	0.657	11
2915	I	0.62	0.475	0.16	0.907	0.371	0.16699999999999998	0.3075	11
2918	F	0.535	0.45	0.135	0.8075	0.322	0.18100000000000002	0.25	13
2919	M	0.505	0.41	0.125	0.642	0.289	0.133	0.155	9
2920	M	0.595	0.465	0.125	0.799	0.3245	0.2	0.23	10
2921	I	0.48	0.35	0.1	0.519	0.2365	0.1275	0.126	7
2922	F	0.55	0.44	0.125	0.765	0.33	0.2125	0.245	9
2924	F	0.47	0.36	0.13	0.47200000000000003	0.182	0.114	0.15	10
2925	F	0.535	0.405	0.145	0.6845	0.2725	0.171	0.205	10
2926	F	0.61	0.48	0.16	1.234	0.598	0.23800000000000002	0.315	12
2927	F	0.67	0.53	0.225	1.5615	0.63	0.48700000000000004	0.3725	11
2929	M	0.505	0.405	0.14	0.875	0.2665	0.174	0.285	12
2930	M	0.585	0.49	0.185	1.171	0.522	0.2535	0.335	10
2934	I	0.54	0.42	0.14	0.6275	0.2505	0.1175	0.235	9
2935	F	0.5	0.395	0.14	0.7155	0.3165	0.17600000000000002	0.24	10
2937	M	0.555	0.4	0.13	0.7075	0.332	0.1585	0.18	7
2938	M	0.575	0.48	0.15	0.9465	0.4355	0.2605	0.2505	9
2939	M	0.565	0.445	0.14	0.836	0.406	0.1605	0.2245	9
2940	M	0.59	0.44	0.15	0.9555	0.366	0.2425	0.295	11
2942	F	0.655	0.5	0.22	1.359	0.642	0.3255	0.405	13
2952	M	0.37	0.265	0.075	0.214	0.09	0.051	0.07	6
2953	M	0.57	0.44	0.095	0.8270000000000001	0.3395	0.2215	0.235	8
2956	M	0.57	0.45	0.155	0.91	0.326	0.1895	0.355	14
2957	M	0.61	0.48	0.15	1.2	0.56	0.2455	0.28	14
2958	F	0.44	0.345	0.105	0.4285	0.165	0.083	0.132	11
2959	I	0.375	0.285	0.1	0.239	0.105	0.0555	0.07	8
2960	F	0.57	0.45	0.17	1.0979999999999999	0.414	0.187	0.405	20
2963	F	0.69	0.545	0.205	1.933	0.7855	0.429	0.498	13
2964	I	0.18	0.125	0.035	0.0265	0.0095	0.0055	0.0085	4
2965	I	0.295	0.22	0.07	0.1365	0.0575	0.0295	0.035	6
2966	F	0.525	0.415	0.17	0.8325	0.2755	0.1685	0.31	13
2967	M	0.455	0.375	0.125	0.484	0.2155	0.102	0.165	7
2969	I	0.47	0.355	0.115	0.4155	0.16699999999999998	0.084	0.139	7
2971	M	0.475	0.37	0.125	0.655	0.266	0.1725	0.185	10
2973	F	0.66	0.535	0.205	1.4415	0.5925	0.2775	0.49	10
2974	M	0.515	0.455	0.135	0.7225	0.295	0.1625	0.235	9
2975	M	0.58	0.46	0.16	1.063	0.513	0.2705	0.2625	9
2977	M	0.4	0.31	0.11	0.314	0.138	0.057	0.1	11
2979	M	0.585	0.45	0.15	1.047	0.4315	0.276	0.315	14
2982	F	0.69	0.535	0.185	1.8259999999999998	0.797	0.409	0.499	11
2983	M	0.53	0.42	0.165	0.8945	0.319	0.239	0.245	11
2986	M	0.695	0.515	0.175	1.5165	0.578	0.4105	0.39	15
2987	I	0.475	0.365	0.115	0.45899999999999996	0.2175	0.09300000000000001	0.1165	7
2989	I	0.565	0.43	0.15	0.8215	0.332	0.1685	0.29	11
2991	M	0.555	0.445	0.135	0.836	0.336	0.1625	0.275	13
2993	M	0.65	0.51	0.175	1.446	0.6485	0.2705	0.45	12
2995	M	0.45	0.33	0.105	0.4955	0.2575	0.08199999999999999	0.129	8
2997	I	0.24	0.175	0.055	0.0705	0.025	0.013999999999999999	0.021	5
2998	F	0.575	0.42	0.135	0.857	0.461	0.147	0.2125	10
2999	M	0.51	0.39	0.125	0.6565	0.262	0.1835	0.175	10
3000	M	0.61	0.485	0.17	1.0225	0.419	0.2405	0.36	12
3002	I	0.525	0.415	0.12	0.596	0.2805	0.12	0.1695	9
3004	I	0.44	0.345	0.13	0.4495	0.209	0.0835	0.134	6
3006	I	0.165	0.115	0.015	0.0145	0.0055	0.003	0.005	4
3008	I	0.33	0.23	0.085	0.1695	0.079	0.026000000000000002	0.0505	6
3010	I	0.495	0.37	0.125	0.4775	0.185	0.0705	0.16899999999999998	18
3011	I	0.52	0.41	0.11	0.5185	0.2165	0.0915	0.184	8
3012	I	0.44	0.325	0.11	0.4965	0.258	0.1195	0.1075	8
3015	I	0.27	0.19	0.06	0.099	0.0445	0.017	0.03	5
3017	M	0.625	0.495	0.155	1.025	0.46	0.1945	0.34	9
3018	I	0.535	0.4	0.135	0.775	0.368	0.20800000000000002	0.2055	8
3021	F	0.65	0.51	0.155	1.189	0.483	0.278	0.3645	13
3023	M	0.62	0.505	0.185	1.5275	0.69	0.368	0.35	13
3024	F	0.47	0.365	0.12	0.5429999999999999	0.2295	0.1495	0.15	9
3026	I	0.35	0.235	0.08	0.17	0.0725	0.0465	0.0495	7
3027	I	0.53	0.42	0.13	0.6579999999999999	0.29600000000000004	0.1245	0.198	8
3028	I	0.445	0.31	0.09	0.336	0.1555	0.09	0.0855	7
3029	F	0.66	0.515	0.18	1.5230000000000001	0.54	0.3365	0.555	16
3030	F	0.475	0.38	0.145	0.57	0.16699999999999998	0.11800000000000001	0.187	11
3033	F	0.47	0.35	0.145	0.5175	0.187	0.1235	0.18	11
3035	F	0.625	0.48	0.155	1.2035	0.5865	0.239	0.3185	12
3037	M	0.595	0.455	0.145	0.9420000000000001	0.43	0.182	0.27699999999999997	11
3041	F	0.635	0.5	0.15	1.376	0.6495	0.361	0.31	10
3046	F	0.575	0.45	0.17	1.0475	0.3775	0.1705	0.385	18
3047	I	0.33	0.25	0.075	0.1405	0.055999999999999994	0.035	0.05	5
3050	M	0.65	0.525	0.19	1.3685	0.5975	0.29600000000000004	0.4	11
3052	M	0.675	0.545	0.185	1.7375	0.8759999999999999	0.3135	0.469	13
3054	M	0.735	0.585	0.185	2.124	0.9520000000000001	0.55	0.5	11
3056	I	0.445	0.33	0.1	0.43700000000000006	0.163	0.0755	0.17	13
3057	I	0.46	0.35	0.115	0.4155	0.18	0.098	0.1175	7
3058	I	0.495	0.375	0.115	0.5755	0.31	0.1145	0.1395	8
3059	F	0.61	0.495	0.185	1.1085	0.3705	0.3135	0.33	12
3060	M	0.635	0.515	0.17	1.275	0.509	0.28600000000000003	0.34	16
3061	F	0.305	0.225	0.07	0.1485	0.0585	0.0335	0.045	7
3064	I	0.3	0.23	0.08	0.1275	0.0435	0.0265	0.04	8
3067	I	0.565	0.42	0.155	0.743	0.31	0.18600000000000003	0.231	9
3071	F	0.58	0.43	0.17	1.48	0.6535	0.324	0.4155	10
3072	I	0.53	0.43	0.135	0.6255	0.245	0.1455	0.2135	10
3073	I	0.13	0.095	0.035	0.0105	0.005	0.0065	0.0035	4
3074	I	0.5	0.38	0.11	0.5605	0.28	0.106	0.15	9
3077	F	0.485	0.39	0.1	0.5565	0.2215	0.1155	0.185	9
3078	I	0.44	0.34	0.12	0.43799999999999994	0.2115	0.083	0.12	9
3083	I	0.41	0.33	0.105	0.335	0.1525	0.07400000000000001	0.11	7
3085	F	0.605	0.49	0.15	1.1345	0.5265	0.2645	0.295	9
3089	F	0.585	0.45	0.17	0.8685	0.3325	0.1635	0.27	22
3090	M	0.52	0.38	0.135	0.5825	0.2505	0.1565	0.175	8
3091	F	0.515	0.435	0.17	0.631	0.2765	0.111	0.21600000000000003	12
3093	I	0.385	0.28	0.125	0.244	0.102	0.038	0.085	6
3095	I	0.285	0.205	0.07	0.106	0.039	0.0285	0.034	5
3096	I	0.425	0.34	0.1	0.3515	0.1625	0.08199999999999999	0.094	7
3097	M	0.42	0.34	0.125	0.4495	0.165	0.1125	0.14400000000000002	11
3098	M	0.35	0.265	0.09	0.2265	0.0995	0.0575	0.065	6
3102	I	0.6	0.48	0.17	0.9175	0.38	0.2225	0.29	8
3103	I	0.395	0.295	0.1	0.293	0.14	0.062	0.08199999999999999	7
3104	M	0.595	0.485	0.15	1.0835	0.5305	0.231	0.276	8
3105	M	0.28	0.2	0.08	0.0915	0.033	0.0215	0.03	5
3107	M	0.625	0.49	0.12	0.8765	0.456	0.18	0.233	10
3108	I	0.28	0.21	0.085	0.1065	0.039	0.0295	0.03	4
3109	F	0.475	0.365	0.115	0.5660000000000001	0.281	0.11699999999999999	0.1335	7
3110	M	0.525	0.41	0.13	0.6875	0.3435	0.1495	0.1765	9
3112	M	0.425	0.34	0.12	0.38799999999999996	0.149	0.087	0.125	10
3113	M	0.645	0.525	0.16	1.5075	0.7455	0.245	0.4325	11
3114	M	0.665	0.535	0.155	1.383	0.596	0.2565	0.485	14
3115	I	0.375	0.29	0.14	0.3	0.14	0.0625	0.0825	8
3116	F	0.64	0.485	0.145	1.1335	0.5525	0.2505	0.3015	11
3122	M	0.545	0.43	0.155	0.8035	0.409	0.14400000000000002	0.228	7
3123	I	0.25	0.185	0.065	0.071	0.027000000000000003	0.0185	0.0225	5
3125	F	0.465	0.35	0.11	0.4085	0.165	0.102	0.131	8
3127	M	0.625	0.505	0.215	1.4455	0.496	0.287	0.435	22
3128	I	0.535	0.45	0.135	0.728	0.2845	0.1845	0.265	9
3129	M	0.595	0.455	0.195	1.3305	0.4595	0.3235	0.345	19
3130	I	0.485	0.375	0.125	0.562	0.2505	0.1345	0.1525	8
3131	I	0.47	0.38	0.125	0.4845	0.21100000000000002	0.1075	0.142	6
3132	M	0.59	0.45	0.16	0.998	0.445	0.214	0.301	9
3133	M	0.52	0.385	0.165	0.7909999999999999	0.375	0.18	0.1815	10
3134	M	0.615	0.45	0.15	1.198	0.7070000000000001	0.2095	0.2505	7
3137	M	0.59	0.465	0.155	1.136	0.5245	0.2615	0.275	11
3139	M	0.55	0.44	0.16	0.985	0.4645	0.201	0.27	8
3140	M	0.53	0.425	0.11	0.7390000000000001	0.237	0.161	0.295	13
3143	F	0.6	0.475	0.155	1.0590000000000002	0.441	0.19	0.39	11
3146	F	0.52	0.41	0.155	0.727	0.29100000000000004	0.1835	0.235	12
3147	F	0.575	0.425	0.15	0.8765	0.455	0.18	0.228	8
3148	M	0.66	0.545	0.185	1.32	0.5305	0.2635	0.455	16
3150	F	0.57	0.445	0.155	0.733	0.282	0.159	0.235	14
3152	I	0.35	0.265	0.095	0.19899999999999998	0.073	0.049	0.06	5
3153	M	0.575	0.45	0.165	0.9655	0.498	0.19	0.23	8
3164	I	0.5	0.36	0.12	0.439	0.1875	0.1055	0.1305	8
3165	I	0.245	0.19	0.06	0.086	0.042	0.013999999999999999	0.025	4
3166	M	0.605	0.49	0.145	1.3	0.517	0.3285	0.31	14
3168	F	0.635	0.49	0.175	1.2435	0.5805	0.313	0.305	10
3174	M	0.575	0.445	0.14	0.737	0.325	0.1405	0.237	10
3177	F	0.6	0.505	0.19	1.129	0.4385	0.256	0.36	13
3179	F	0.7	0.55	0.17	1.6840000000000002	0.7535	0.3265	0.32	11
3180	I	0.475	0.375	0.11	0.494	0.21100000000000002	0.109	0.1545	8
3183	M	0.47	0.36	0.105	0.544	0.27	0.1395	0.129	7
3186	M	0.515	0.4	0.125	0.955	0.341	0.2535	0.26	13
3187	M	0.445	0.345	0.09	0.3795	0.14300000000000002	0.07400000000000001	0.125	10
3190	I	0.325	0.25	0.075	0.1585	0.075	0.0305	0.0455	6
3191	M	0.59	0.46	0.145	0.929	0.38	0.24	0.255	10
3192	M	0.535	0.405	0.185	0.8345	0.3175	0.1725	0.29	16
3195	F	0.46	0.375	0.12	0.4915	0.2205	0.08800000000000001	0.17	7
3197	M	0.34	0.255	0.095	0.213	0.081	0.034	0.07	9
3198	M	0.695	0.53	0.15	1.4769999999999999	0.6375	0.3025	0.43	14
3200	I	0.255	0.19	0.06	0.086	0.04	0.0185	0.025	5
3204	F	0.65	0.5	0.185	1.4415	0.741	0.2955	0.341	9
3205	M	0.21	0.15	0.05	0.0385	0.0155	0.0085	0.01	3
3207	I	0.42	0.33	0.1	0.35200000000000004	0.1635	0.08900000000000001	0.1	9
3208	M	0.765	0.585	0.18	2.398	1.128	0.512	0.5335	12
3213	M	0.495	0.39	0.15	0.853	0.3285	0.18899999999999997	0.27	14
3214	F	0.605	0.45	0.165	1.2225	0.35700000000000004	0.20199999999999999	0.385	13
3216	I	0.255	0.19	0.05	0.083	0.0295	0.0215	0.027000000000000003	6
3218	F	0.675	0.565	0.195	1.8375	0.7645	0.3615	0.5529999999999999	12
3219	F	0.53	0.435	0.17	0.8155	0.2985	0.155	0.275	13
3220	M	0.56	0.415	0.13	0.7615	0.3695	0.17	0.1955	8
3221	M	0.63	0.505	0.175	1.2209999999999999	0.555	0.252	0.34	12
3223	M	0.465	0.36	0.08	0.488	0.191	0.125	0.155	11
3224	F	0.57	0.445	0.155	1.0170000000000001	0.5265	0.2025	0.265	10
3225	F	0.675	0.57	0.225	1.587	0.7390000000000001	0.2995	0.435	10
3226	M	0.66	0.51	0.165	1.6375	0.7685	0.3545	0.3925	14
3227	F	0.465	0.35	0.125	0.48200000000000004	0.23	0.106	0.1095	6
3230	M	0.445	0.37	0.125	0.515	0.2495	0.087	0.159	9
3233	M	0.625	0.495	0.185	1.3835	0.7105	0.3005	0.345	11
3238	I	0.525	0.4	0.145	0.6095	0.248	0.159	0.175	9
3240	I	0.37	0.28	0.1	0.221	0.1165	0.0265	0.0635	6
3243	F	0.73	0.555	0.18	1.6895	0.6555	0.1965	0.4935	10
3245	I	0.35	0.25	0.07	0.1605	0.0715	0.0335	0.046	6
3246	M	0.7	0.55	0.2	1.5230000000000001	0.693	0.306	0.4405	13
3250	I	0.47	0.36	0.13	0.5225	0.198	0.1065	0.165	9
3251	M	0.7	0.545	0.215	1.9125	0.8825	0.4385	0.506	10
3252	M	0.56	0.45	0.185	1.07	0.3805	0.175	0.41	19
3253	I	0.31	0.215	0.075	0.1275	0.0565	0.0275	0.036000000000000004	7
3255	I	0.36	0.275	0.11	0.2335	0.095	0.0525	0.085	10
3256	I	0.515	0.42	0.135	0.711	0.337	0.14400000000000002	0.205	13
3258	F	0.565	0.44	0.155	0.9395	0.4275	0.214	0.27	12
3259	F	0.565	0.45	0.135	0.9885	0.387	0.1495	0.31	12
3261	M	0.74	0.57	0.18	1.8725	0.9115	0.42700000000000005	0.446	10
3262	M	0.735	0.57	0.21	2.2355	1.1705	0.46299999999999997	0.5315	10
3263	M	0.605	0.475	0.145	0.884	0.3835	0.1905	0.27	8
3264	I	0.4	0.315	0.1	0.3225	0.14300000000000002	0.0735	0.091	6
3268	M	0.18	0.125	0.05	0.023	0.0085	0.0055	0.01	3
3270	M	0.45	0.35	0.1	0.3675	0.1465	0.1015	0.12	10
3273	I	0.365	0.27	0.09	0.2155	0.1005	0.049	0.0655	6
3274	F	0.65	0.505	0.165	1.16	0.4785	0.27399999999999997	0.349	11
3276	M	0.65	0.525	0.19	1.4995	0.6265	0.4005	0.395	14
3277	I	0.28	0.205	0.08	0.127	0.052000000000000005	0.039	0.042	9
3279	M	0.575	0.46	0.165	0.9155	0.4005	0.2465	0.2385	8
3280	M	0.6	0.495	0.165	1.2415	0.485	0.2775	0.34	15
3281	I	0.48	0.39	0.145	0.5825	0.2315	0.121	0.255	15
3282	F	0.525	0.4	0.135	0.7140000000000001	0.318	0.138	0.20800000000000002	10
3283	I	0.28	0.2	0.065	0.0895	0.036000000000000004	0.0185	0.03	7
3284	I	0.52	0.415	0.16	0.595	0.2105	0.142	0.26	15
3288	F	0.575	0.465	0.14	0.958	0.442	0.1815	0.2705	9
3289	F	0.62	0.48	0.165	1.0125	0.5325	0.4365	0.324	10
3290	M	0.67	0.51	0.2	1.5945	0.6705	0.3845	0.4505	10
3291	M	0.6	0.475	0.175	1.3445	0.5489999999999999	0.2875	0.36	11
3292	I	0.2	0.145	0.05	0.036000000000000004	0.0125	0.008	0.011000000000000001	4
3298	M	0.46	0.35	0.12	0.515	0.22399999999999998	0.10800000000000001	0.1565	10
3299	F	0.6	0.475	0.15	1.0075	0.4425	0.221	0.28	15
3300	F	0.65	0.545	0.175	1.5245	0.59	0.326	0.495	10
3302	I	0.265	0.195	0.06	0.092	0.0345	0.025	0.0245	6
3303	M	0.55	0.43	0.18	0.8265	0.4405	0.159	0.225	10
3306	M	0.58	0.455	0.17	0.93	0.408	0.259	0.22	9
3308	F	0.72	0.545	0.185	1.7185	0.7925	0.401	0.46799999999999997	11
3309	I	0.375	0.27	0.085	0.218	0.0945	0.039	0.07	7
3310	M	0.425	0.315	0.125	0.3525	0.1135	0.0565	0.13	18
3315	F	0.72	0.59	0.205	1.7495	0.7755	0.4225	0.48	11
3317	I	0.385	0.3	0.125	0.34299999999999997	0.1705	0.0735	0.081	7
3318	I	0.495	0.355	0.12	0.4965	0.214	0.1045	0.1495	8
3320	F	0.55	0.47	0.15	0.9205	0.381	0.2435	0.2675	10
3322	F	0.62	0.485	0.165	1.166	0.483	0.23800000000000002	0.355	13
3323	M	0.64	0.5	0.185	1.3035	0.4445	0.2635	0.465	16
3324	I	0.33	0.265	0.09	0.18	0.068	0.036000000000000004	0.06	6
3325	I	0.475	0.365	0.1	0.1315	0.2025	0.0875	0.12300000000000001	7
3329	I	0.3	0.22	0.08	0.1255	0.055	0.0265	0.039	6
3330	I	0.48	0.355	0.115	0.4725	0.2065	0.11199999999999999	0.132	8
3331	M	0.5	0.375	0.15	0.636	0.2535	0.145	0.19	10
3332	F	0.57	0.465	0.155	0.872	0.3245	0.239	0.285	14
3333	M	0.575	0.4	0.155	0.9325	0.3605	0.2445	0.3	17
3334	M	0.465	0.375	0.11	0.5	0.21	0.113	0.1505	8
3336	F	0.5	0.375	0.14	0.604	0.242	0.1415	0.179	15
3337	I	0.595	0.47	0.135	0.9365	0.434	0.184	0.287	10
3338	I	0.32	0.245	0.08	0.1585	0.0635	0.0325	0.05	13
3341	M	0.67	0.525	0.18	1.6615	0.8005	0.3645	0.43	10
3342	M	0.515	0.41	0.14	0.7355	0.3065	0.13699999999999998	0.2	7
3343	F	0.49	0.37	0.14	0.585	0.243	0.115	0.195	10
3344	M	0.71	0.54	0.165	1.959	0.7665	0.261	0.78	18
3345	M	0.605	0.49	0.165	1.1245	0.49200000000000005	0.222	0.3555	11
3348	I	0.5	0.395	0.12	0.537	0.2165	0.1085	0.1785	9
3350	F	0.555	0.435	0.165	0.97	0.336	0.2315	0.295	17
3354	F	0.51	0.4	0.125	0.545	0.261	0.115	0.1385	6
3355	M	0.565	0.43	0.15	0.831	0.4245	0.1735	0.21899999999999997	10
3356	F	0.605	0.47	0.16	1.0835	0.5405	0.2215	0.275	12
3358	F	0.635	0.5	0.18	1.2565	0.539	0.292	0.35	10
3360	M	0.64	0.525	0.18	1.3135	0.4865	0.2995	0.4075	10
3361	I	0.41	0.32	0.095	0.2905	0.141	0.063	0.073	5
3362	F	0.725	0.58	0.185	1.5230000000000001	0.8045	0.3595	0.4375	9
3372	F	0.51	0.39	0.135	0.6335	0.231	0.179	0.2	9
3376	F	0.53	0.405	0.13	0.6355	0.2635	0.1565	0.185	9
3381	I	0.19	0.13	0.03	0.0295	0.0155	0.015	0.01	6
3385	M	0.695	0.55	0.22	1.5515	0.5660000000000001	0.3835	0.445	13
3386	M	0.635	0.52	0.175	1.2919999999999998	0.6	0.26899999999999996	0.36700000000000005	11
3390	F	0.59	0.46	0.16	1.0115	0.445	0.2615	0.2565	8
3392	M	0.74	0.595	0.19	2.3235	1.1495	0.5115	0.505	11
3393	I	0.43	0.325	0.11	0.3675	0.1355	0.0935	0.12	13
3395	I	0.46	0.36	0.105	0.466	0.2225	0.099	0.11	7
3396	M	0.535	0.41	0.12	0.6835	0.3125	0.1655	0.159	8
3397	I	0.29	0.225	0.07	0.10099999999999999	0.036000000000000004	0.0235	0.035	8
3398	M	0.625	0.5	0.195	1.369	0.5875	0.2185	0.37	17
3400	F	0.64	0.515	0.205	1.5335	0.6635	0.3345	0.4025	9
3404	M	0.625	0.47	0.175	1.179	0.605	0.258	0.271	9
3406	I	0.44	0.33	0.11	0.3705	0.1545	0.084	0.12	7
3407	F	0.58	0.465	0.145	0.9865	0.47	0.2155	0.25	11
3408	I	0.585	0.475	0.16	1.0505	0.48	0.23399999999999999	0.285	10
3412	F	0.625	0.515	0.15	1.2415	0.5235	0.3065	0.36	15
3413	M	0.495	0.395	0.125	0.5415	0.2375	0.1345	0.155	9
3414	F	0.62	0.475	0.15	0.9545	0.455	0.1865	0.27699999999999997	9
3417	M	0.54	0.41	0.145	0.9890000000000001	0.2815	0.213	0.355	19
3418	I	0.405	0.315	0.105	0.34700000000000003	0.1605	0.0785	0.1	9
3419	M	0.36	0.295	0.1	0.2105	0.066	0.0525	0.075	9
3421	F	0.54	0.42	0.14	0.805	0.369	0.1725	0.21	11
3423	M	0.51	0.405	0.13	0.7175	0.3725	0.158	0.17	9
3425	F	0.39	0.29	0.125	0.3055	0.121	0.08199999999999999	0.09	7
3426	I	0.39	0.29	0.09	0.2745	0.135	0.0455	0.078	8
3430	M	0.51	0.4	0.14	0.6905	0.259	0.151	0.23	10
3432	M	0.485	0.36	0.13	0.5415	0.2595	0.096	0.16	10
3435	F	0.725	0.6	0.2	1.7369999999999999	0.6970000000000001	0.3585	0.595	11
3437	F	0.62	0.505	0.16	1.3725	0.6285	0.275	0.3685	11
3440	F	0.655	0.51	0.15	1.043	0.4795	0.223	0.305	9
3441	F	0.635	0.535	0.19	1.242	0.5760000000000001	0.2475	0.39	14
3443	I	0.385	0.29	0.09	0.23199999999999998	0.0855	0.0495	0.08	7
3444	I	0.315	0.235	0.075	0.1485	0.0585	0.0375	0.0425	6
3445	F	0.725	0.53	0.19	1.7315	0.83	0.39799999999999996	0.405	11
3447	F	0.41	0.315	0.11	0.321	0.1255	0.0655	0.095	10
3448	I	0.52	0.415	0.14	0.6375	0.308	0.1335	0.168	9
3450	I	0.35	0.255	0.09	0.1785	0.0855	0.0305	0.0525	8
3451	F	0.67	0.545	0.16	1.5415	0.5985	0.2565	0.495	15
3452	M	0.635	0.51	0.155	1.156	0.428	0.289	0.315	18
3453	F	0.62	0.47	0.14	1.0325	0.3605	0.22399999999999998	0.36	15
3455	I	0.515	0.395	0.125	0.6635	0.32	0.14	0.17	8
3456	M	0.59	0.455	0.16	1.09	0.5	0.2215	0.292	9
3457	I	0.47	0.355	0.12	0.3685	0.126	0.0835	0.1365	6
3458	M	0.59	0.45	0.12	0.7485	0.3345	0.1315	0.22	14
3459	F	0.64	0.5	0.15	1.0705	0.371	0.2705	0.36	8
3460	I	0.265	0.205	0.07	0.1055	0.039	0.040999999999999995	0.035	5
3462	M	0.72	0.545	0.195	1.7475	0.8215	0.38299999999999995	0.4705	11
3463	F	0.595	0.46	0.155	1.0455	0.4565	0.24	0.3085	10
3465	M	0.645	0.48	0.15	1.192	0.6055	0.2595	0.285	9
3466	I	0.525	0.395	0.12	0.608	0.297	0.1395	0.1405	8
3467	I	0.355	0.27	0.1	0.21600000000000003	0.083	0.037000000000000005	0.075	10
3468	F	0.515	0.43	0.14	0.8340000000000001	0.36700000000000005	0.2	0.23	8
3470	F	0.615	0.495	0.16	1.255	0.5815	0.3195	0.3225	12
3471	M	0.46	0.355	0.14	0.491	0.207	0.115	0.174	10
3474	F	0.66	0.515	0.17	1.337	0.615	0.3125	0.3575	10
3476	I	0.295	0.215	0.085	0.128	0.049	0.034	0.04	6
3482	F	0.58	0.46	0.15	1.1155	0.5575	0.2255	0.29	7
3483	I	0.335	0.26	0.09	0.1965	0.0875	0.040999999999999995	0.055999999999999994	7
3484	M	0.645	0.495	0.185	1.4935	0.5265	0.2785	0.455	15
3485	I	0.435	0.34	0.11	0.3795	0.1495	0.085	0.12	8
3486	I	0.435	0.325	0.12	0.34600000000000003	0.159	0.084	0.095	7
3490	F	0.5	0.37	0.135	0.45	0.1715	0.1055	0.155	9
3491	I	0.385	0.29	0.09	0.2365	0.1	0.0505	0.076	8
3498	F	0.575	0.485	0.165	1.0405	0.419	0.264	0.3	14
3500	I	0.55	0.45	0.13	0.804	0.3375	0.1405	0.23	6
3504	F	0.505	0.385	0.135	0.6185	0.251	0.1175	0.2	12
3505	M	0.625	0.495	0.155	1.177	0.5055	0.278	0.345	9
3506	M	0.585	0.455	0.155	1.133	0.5515	0.223	0.305	12
3510	M	0.5	0.385	0.135	0.551	0.2245	0.0715	0.20600000000000002	11
3512	M	0.695	0.545	0.185	1.5715	0.6645	0.3835	0.4505	13
3513	M	0.72	0.565	0.145	1.187	0.691	0.1945	0.2685	8
3516	I	0.37	0.27	0.09	0.1855	0.07	0.0425	0.065	7
3520	I	0.38	0.275	0.11	0.256	0.11	0.0535	0.0755	6
3522	M	0.58	0.465	0.175	1.035	0.401	0.1865	0.385	17
3523	M	0.475	0.375	0.13	0.5175	0.2075	0.1165	0.17	10
3525	M	0.49	0.39	0.15	0.573	0.225	0.124	0.17	21
3531	I	0.285	0.215	0.07	0.1075	0.051	0.0225	0.027000000000000003	6
3532	M	0.6	0.45	0.15	0.8665	0.3695	0.1955	0.255	12
3533	F	0.695	0.535	0.2	1.5855	0.667	0.33399999999999996	0.47100000000000003	11
3534	F	0.525	0.39	0.135	0.6005	0.2265	0.131	0.21	16
3535	M	0.63	0.505	0.165	1.26	0.4525	0.2755	0.406	14
3538	I	0.54	0.425	0.135	0.6859999999999999	0.3475	0.1545	0.213	8
3542	M	0.6	0.47	0.13	1.0105	0.423	0.21899999999999997	0.298	9
3545	I	0.46	0.355	0.11	0.4255	0.2015	0.081	0.13	7
3547	I	0.2	0.145	0.06	0.037000000000000005	0.0125	0.0095	0.011000000000000001	4
3548	F	0.67	0.52	0.15	1.406	0.519	0.348	0.37	13
3550	I	0.455	0.355	0.125	0.5325	0.225	0.126	0.1465	7
3554	F	0.51	0.37	0.21	1.183	0.508	0.292	0.34299999999999997	9
3557	I	0.31	0.225	0.075	0.155	0.065	0.037000000000000005	0.0365	6
3560	I	0.575	0.45	0.135	0.807	0.3615	0.17600000000000002	0.254	10
3561	M	0.59	0.475	0.155	0.857	0.35600000000000004	0.174	0.28	13
3566	M	0.61	0.47	0.155	1.0325	0.49700000000000005	0.2175	0.2785	9
3568	F	0.645	0.5	0.16	1.2465	0.5475	0.327	0.3	10
3570	I	0.275	0.205	0.08	0.096	0.036000000000000004	0.0185	0.03	6
3572	F	0.48	0.39	0.125	0.6905	0.21899999999999997	0.155	0.2	12
3577	M	0.69	0.53	0.21	1.5830000000000002	0.7355	0.405	0.3865	12
3579	I	0.53	0.425	0.13	0.7809999999999999	0.3905	0.2005	0.215	9
3580	M	0.535	0.42	0.16	0.72	0.275	0.16399999999999998	0.225	15
3581	F	0.655	0.545	0.165	1.6225	0.6555	0.299	0.513	12
3583	M	0.71	0.56	0.175	1.724	0.5660000000000001	0.4575	0.4625	13
3584	M	0.5	0.375	0.13	0.721	0.3055	0.1725	0.22	14
3586	I	0.555	0.435	0.145	0.6975	0.262	0.1575	0.24	11
3587	I	0.28	0.21	0.055	0.106	0.0415	0.0265	0.031	5
3588	M	0.59	0.46	0.14	1.004	0.496	0.2165	0.26	9
3589	F	0.485	0.4	0.155	0.731	0.23600000000000002	0.183	0.255	11
3591	F	0.535	0.425	0.135	0.7709999999999999	0.3765	0.1815	0.1795	8
3592	M	0.6	0.465	0.155	1.262	0.6245	0.2455	0.33	10
