age,job_1,job_2,job_3,job_4,job_5,job_6,job_7,job_8,job_9,job_10,job_11,job_12,marital_1,marital_2,marital_3,education_1,education_2,education_3,education_4,housing_1,housing_2,loan_1,loan_2,contact_1,contact_2,contact_3,day,month,duration,campaign,previous,poutcome_1,poutcome_2,poutcome_3,poutcome_4,y
40,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,31,7.0,0.065,2,0,1,0,0,0,0
37,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,26,5.0,0.04611111111111111,2,0,1,0,0,0,0
54,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,6,2.0,0.013333333333333334,5,0,1,0,0,0,0
26,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,18,5.0,0.005833333333333334,1,0,1,0,0,0,0
52,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,14,5.0,0.05638888888888889,1,0,1,0,0,0,0
67,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,10,9.0,0.029166666666666667,2,0,1,0,0,0,0
33,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,3,6.0,0.055,1,0,1,0,0,0,1
42,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,18,5.0,0.0038888888888888888,3,3,0,0,0,1,0
56,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,19,6.0,0.020555555555555556,1,0,1,0,0,0,0
35,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,16,4.0,0.15638888888888888,1,0,1,0,0,0,0
38,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,4,2.0,0.03111111111111111,1,3,0,1,0,0,0
33,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,28,5.0,0.07444444444444444,1,0,1,0,0,0,0
30,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,20,4.0,0.05138888888888889,1,0,1,0,0,0,0
35,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,14,4.0,0.036944444444444446,8,2,0,0,1,0,1
45,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,14,5.0,0.0375,1,0,1,0,0,0,0
28,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,8,5.0,0.05305555555555556,3,0,1,0,0,0,0
58,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,20,11.0,0.014444444444444444,1,0,1,0,0,0,0
58,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,15,7.0,0.014722222222222222,1,0,1,0,0,0,0
27,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,8,5.0,0.08861111111111111,1,0,1,0,0,0,0
39,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,23,7.0,0.07805555555555556,1,0,1,0,0,0,0
40,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,11,8.0,0.06138888888888889,1,1,0,0,1,0,1
37,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,16,6.0,0.03888888888888889,2,0,1,0,0,0,0
58,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,15,5.0,0.01972222222222222,5,3,0,1,0,0,0
60,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,12,6.0,0.03305555555555555,1,0,1,0,0,0,0
48,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,3,2.0,0.019166666666666665,1,4,0,1,0,0,0
45,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,13,5.0,0.059166666666666666,1,0,1,0,0,0,0
38,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,5,6.0,0.034444444444444444,2,0,1,0,0,0,0
29,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,16,6.0,0.05277777777777778,4,0,1,0,0,0,0
39,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,12,5.0,0.1375,1,0,1,0,0,0,0
43,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,16,4.0,0.05305555555555556,2,3,0,1,0,0,0
33,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,12,8.0,0.04777777777777778,2,0,1,0,0,0,0
32,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,20,8.0,0.025555555555555557,4,0,1,0,0,0,0
62,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,23,4.0,0.043055555555555555,1,0,1,0,0,0,0
49,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,24,7.0,0.04083333333333333,3,0,1,0,0,0,0
41,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,28,5.0,0.06277777777777778,10,0,1,0,0,0,0
56,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,19,8.0,0.08972222222222222,4,0,1,0,0,0,0
39,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,20,6.0,0.06694444444444445,2,0,1,0,0,0,0
50,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,17,11.0,0.07194444444444445,1,0,1,0,0,0,0
47,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,13,5.0,0.013055555555555556,1,0,1,0,0,0,0
48,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,7,8.0,0.0175,2,0,1,0,0,0,0
42,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,20,6.0,0.006388888888888889,2,0,1,0,0,0,0
59,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,3,2.0,0.14916666666666667,4,0,1,0,0,0,0
45,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,2,2.0,0.22305555555555556,1,0,1,0,0,0,1
46,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,9,5.0,0.04611111111111111,1,0,1,0,0,0,0
36,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,29,5.0,0.03916666666666667,9,0,1,0,0,0,0
53,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,24,6.0,0.04055555555555555,4,0,1,0,0,0,0
49,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,6,6.0,0.07944444444444444,2,0,1,0,0,0,0
33,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,20,11.0,0.034722222222222224,1,0,1,0,0,0,0
27,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,15,6.0,0.021944444444444444,1,0,1,0,0,0,0
34,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,11,2.0,0.06416666666666666,2,2,0,1,0,0,1
55,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,16,6.0,0.020277777777777777,3,0,1,0,0,0,0
34,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,6,6.0,0.11027777777777778,3,0,1,0,0,0,0
30,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,23,9.0,0.07555555555555556,4,1,0,0,1,0,1
30,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,4,8.0,0.08,1,2,0,1,0,0,1
57,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,15,5.0,0.1125,2,0,1,0,0,0,0
37,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,13,8.0,0.07138888888888889,5,0,1,0,0,0,0
49,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,9,7.0,0.029444444444444443,1,0,1,0,0,0,0
42,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,20,11.0,0.025833333333333333,4,0,1,0,0,0,0
43,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,17,11.0,0.008611111111111111,2,0,1,0,0,0,0
40,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,3,2.0,0.07416666666666667,4,3,0,0,0,1,0
60,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,18,8.0,0.010277777777777778,3,0,1,0,0,0,0
70,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,22,10.0,0.09277777777777778,1,0,1,0,0,0,0
42,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,14,7.0,0.04138888888888889,3,0,1,0,0,0,0
27,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,29,1.0,0.034166666666666665,2,0,1,0,0,0,0
39,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,18,11.0,0.02666666666666667,2,2,0,1,0,0,0
43,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,15,7.0,0.028888888888888888,3,0,1,0,0,0,0
53,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,16,5.0,0.025,2,0,1,0,0,0,0
37,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,8,7.0,0.09388888888888888,2,0,1,0,0,0,0
57,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,8,8.0,0.049166666666666664,2,0,1,0,0,0,0
43,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,9,7.0,0.014444444444444444,1,0,1,0,0,0,0
43,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,27,8.0,0.034722222222222224,6,0,1,0,0,0,0
49,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,18,8.0,0.4330555555555556,7,0,1,0,0,0,0
31,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,15,4.0,0.02861111111111111,2,0,1,0,0,0,0
28,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,1,0,0,18,2.0,0.058055555555555555,20,0,1,0,0,0,1
29,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,1,0,0,15,7.0,0.055,2,4,0,0,0,1,1
36,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,11,5.0,0.043055555555555555,2,0,1,0,0,0,0
35,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,11,8.0,0.03027777777777778,1,0,1,0,0,0,0
37,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,29,5.0,0.014444444444444444,2,0,1,0,0,0,0
27,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,17,7.0,0.2852777777777778,1,0,1,0,0,0,1
30,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,19,8.0,0.029166666666666667,2,0,1,0,0,0,0
29,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,2,6.0,0.029166666666666667,3,0,1,0,0,0,0
49,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,6,5.0,0.19083333333333333,2,1,0,1,0,0,1
47,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,9,5.0,0.023055555555555555,4,0,1,0,0,0,0
41,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,11,6.0,0.04972222222222222,1,0,1,0,0,0,0
48,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,16,5.0,0.08138888888888889,7,0,1,0,0,0,0
51,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,15,7.0,0.015555555555555555,3,0,1,0,0,0,0
60,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,4,2.0,0.022222222222222223,1,0,1,0,0,0,0
57,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,16,4.0,0.07888888888888888,1,1,0,1,0,0,0
28,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,3,6.0,0.10555555555555556,4,0,1,0,0,0,0
61,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,2,3.0,0.40194444444444444,2,0,1,0,0,0,1
36,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,8,4.0,0.08083333333333333,1,1,0,1,0,0,0
22,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,1,0,0,13,1.0,0.03972222222222222,2,0,1,0,0,0,1
35,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,30,7.0,0.029166666666666667,11,0,1,0,0,0,0
34,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,25,7.0,0.19305555555555556,1,0,1,0,0,0,1
48,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,17,7.0,0.024722222222222222,1,0,1,0,0,0,0
33,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,21,8.0,0.1388888888888889,2,0,1,0,0,0,0
31,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,21,5.0,0.08444444444444445,1,0,1,0,0,0,0
26,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,28,5.0,0.04416666666666667,2,0,1,0,0,0,0
36,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,6,5.0,0.08583333333333333,2,0,1,0,0,0,0
39,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,9,7.0,0.08055555555555556,13,0,1,0,0,0,0
40,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,4,2.0,0.18638888888888888,2,0,1,0,0,0,0
32,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,28,8.0,0.020555555555555556,2,0,1,0,0,0,0
45,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,20,6.0,0.026944444444444444,1,0,1,0,0,0,0
40,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,18,11.0,0.043055555555555555,1,0,1,0,0,0,0
51,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,1,7.0,0.01611111111111111,1,0,1,0,0,0,0
44,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,28,8.0,0.058333333333333334,3,0,1,0,0,0,0
34,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,31,7.0,0.01888888888888889,3,0,1,0,0,0,0
45,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,15,5.0,0.0022222222222222222,2,5,0,1,0,0,0
40,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,28,8.0,0.04861111111111111,11,0,1,0,0,0,0
51,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,30,5.0,0.05722222222222222,2,0,1,0,0,0,0
57,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,17,11.0,0.023055555555555555,1,0,1,0,0,0,0
30,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,15,4.0,0.1922222222222222,1,0,1,0,0,0,0
54,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,20,11.0,0.11083333333333334,2,0,1,0,0,0,0
28,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,26,5.0,0.024722222222222222,1,0,1,0,0,0,0
49,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,9,6.0,0.03305555555555555,3,0,1,0,0,0,0
39,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,19,11.0,0.03861111111111111,1,4,0,1,0,0,0
53,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,5,5.0,0.042222222222222223,2,0,1,0,0,0,0
35,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,15,4.0,0.06111111111111111,2,5,0,1,0,0,0
36,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,16,4.0,0.25027777777777777,2,0,1,0,0,0,1
40,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,3,2.0,0.0175,2,0,1,0,0,0,0
40,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,26,5.0,0.04472222222222222,3,0,1,0,0,0,0
32,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,29,8.0,0.04472222222222222,2,0,1,0,0,0,0
35,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,11,5.0,0.03722222222222222,2,1,0,1,0,0,0
35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,6,6.0,0.013333333333333334,5,0,1,0,0,0,0
31,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,30,4.0,0.06277777777777778,1,2,0,0,1,0,0
44,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,30,5.0,0.07611111111111112,1,0,1,0,0,0,0
34,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,21,5.0,0.09527777777777778,1,0,1,0,0,0,0
49,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,30,1.0,0.016944444444444446,2,1,0,0,0,1,0
73,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,4,9.0,0.21388888888888888,3,0,1,0,0,0,1
38,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,16,5.0,0.0075,2,0,1,0,0,0,0
56,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,15,5.0,0.02861111111111111,1,0,1,0,0,0,0
27,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,13,7.0,0.2088888888888889,1,0,1,0,0,0,0
48,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,17,11.0,0.13305555555555557,1,0,1,0,0,0,0
36,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,2,2.0,0.03638888888888889,1,0,1,0,0,0,0
36,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,30,7.0,0.051111111111111114,6,0,1,0,0,0,0
60,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,11,8.0,0.028333333333333332,8,0,1,0,0,0,0
40,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,16,6.0,0.057777777777777775,1,0,1,0,0,0,0
57,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,6,6.0,0.026944444444444444,5,0,1,0,0,0,0
44,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,21,11.0,0.1836111111111111,1,0,1,0,0,0,0
50,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,14,5.0,0.020555555555555556,1,0,1,0,0,0,0
32,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,18,6.0,0.29444444444444445,5,0,1,0,0,0,1
44,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,8,5.0,0.10111111111111111,1,2,0,1,0,0,0
43,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,14,9.0,0.0016666666666666668,1,3,0,0,0,1,0
33,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,21,8.0,0.08027777777777778,2,0,1,0,0,0,0
43,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,11,3.0,0.02861111111111111,3,0,1,0,0,0,0
24,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,4,2.0,0.015555555555555555,3,0,1,0,0,0,0
36,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,11,7.0,0.03777777777777778,1,0,1,0,0,0,0
49,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,21,8.0,0.041944444444444444,3,0,1,0,0,0,0
34,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,10,2.0,0.08722222222222223,2,4,0,0,0,1,1
37,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,9,5.0,0.06972222222222223,2,0,1,0,0,0,0
30,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,29,5.0,0.014444444444444444,5,0,1,0,0,0,0
58,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,29,5.0,0.02666666666666667,2,0,1,0,0,0,0
45,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,14,5.0,0.06333333333333334,1,0,1,0,0,0,0
38,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,17,4.0,0.055,5,1,0,1,0,0,0
29,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,28,5.0,0.03861111111111111,2,0,1,0,0,0,0
36,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,3,6.0,0.1025,2,0,1,0,0,0,0
29,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,15,5.0,0.10611111111111111,1,0,1,0,0,0,1
25,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,1,0,0,24,6.0,0.3352777777777778,4,1,0,1,0,0,1
49,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,9,5.0,0.04,2,0,1,0,0,0,0
33,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,29,1.0,0.030833333333333334,1,2,0,1,0,0,0
51,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,19,11.0,0.06472222222222222,2,0,1,0,0,0,0
35,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,20,5.0,0.13166666666666665,2,0,1,0,0,0,0
52,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,30,7.0,0.010555555555555556,2,0,1,0,0,0,0
42,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,6,2.0,0.055,2,0,1,0,0,0,0
29,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,15,10.0,0.08166666666666667,1,5,0,0,0,1,0
43,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,28,1.0,0.07111111111111111,1,0,1,0,0,0,0
41,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,15,7.0,0.10222222222222223,4,0,1,0,0,0,0
